Year,Month,Grain,Grade,Ktonnes,Elevator,Region,Global_region,Destination
2016,June,Corn,No.1 CW,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,June,Corn,No.2 CE,21,TERMINALS,Bay & Lakes,Western Europe,Netherlands
2016,June,Corn,No.3 CE,19,TERMINALS,Bay & Lakes,Western Europe,Italy
2016,June,Corn,No.3 CE,23.4,TERMINALS,Bay & Lakes,Western Europe,Netherlands
2016,June,Corn,No.3 CE,40.6,TERMINALS,Bay & Lakes,Western Europe,Spain
2016,June,Corn,No.3 CE,10.1,TERMINALS,Bay & Lakes,Western Europe,United Kingdom
2016,June,Corn,No.3 CE,9.6,TERMINALS,St. Lawrence,Western Europe,Netherlands
2016,June,Corn,No.3 CE,27.4,TERMINALS,St. Lawrence,Western Europe,Portugal
2016,June,Corn,OTHER,21.4,TERMINALS,Bay & Lakes,Western Europe,Portugal
2016,June,Corn,OTHER,62.5,TERMINALS,St. Lawrence,Western Europe,Portugal
2016,June,Canaryseed,OTHER,0.7,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2016,June,Canaryseed,OTHER,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,June,Mustard Seed,No.1 CANADA,1.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,June,Triticale,No.1 CANADA,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,June,US Beans,No.1,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,June,Oat Groats,No.1,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,June,Cdn BlyMlt,No.1,2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,June,Beans,All grades combined,0.9,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2016,June,Beans,All grades combined,2.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,June,Lentil,No.1 CANADA,0.2,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2016,June,Lentil,No.1 CANADA,0.7,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,June,Lentil,No.3 CANADA,21.4,TERMINALS,Vancouver,Asia,India
2016,June,Lentil,No.3 CANADA,7.7,TERMINALS,Vancouver,Asia,United Arab Emirates
2016,June,Chick Peas,No.1 CANADA,0.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,June,Pea Beans,No.1 CANADA,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,June,Faba bean,No.1 CANADA,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,June,Millet,No.1 CANADA,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,June,Pellets,OTHER,0.3,TERMINALS,Vancouver,Western Hemisphere,United States
2016,July,Wheat,FEED,2.6,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2016,July,Wheat,No.1 C PS,7.9,TERMINALS,Vancouver,Western Hemisphere,Colombia
2016,July,Wheat,No.1 CW RS,37.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Wheat,No.1 CW RS,30.3,TERMINALS,Vancouver,Asia,Japan
2016,July,Wheat,No.1 CW RS,30.5,TERMINALS,Vancouver,Asia,Japan
2016,July,Wheat,No.1 CW RS,15,TERMINALS,Vancouver,Western Hemisphere,Colombia
2016,July,Wheat,No.1 CW RS,11,TERMINALS,Vancouver,Western Hemisphere,Ecuador
2016,July,Wheat,No.1 CW RS,34,TERMINALS,Prince Rupert,Asia,Japan
2016,July,Wheat,No.1 CW RW,11.9,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2016,July,Wheat,No.2 CE,40.5,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2016,July,Wheat,No.2 CE,19,TERMINALS,St. Lawrence,Western Hemisphere,Brazil
2016,July,Wheat,No.2 CW RS,44,TERMINALS,Vancouver,Africa,Sudan
2016,July,Wheat,No.2 CW RS,81.6,TERMINALS,Vancouver,Asia,China P.R.
2016,July,Wheat,No.2 CW RS,54.5,TERMINALS,Vancouver,Asia,Indonesia
2016,July,Wheat,No.2 CW RS,33,TERMINALS,Vancouver,Asia,Sri Lanka
2016,July,Wheat,No.2 CW RS,21.2,TERMINALS,Vancouver,Asia,Vietnam
2016,July,Wheat,No.2 CW RS,9.5,TERMINALS,Vancouver,Western Hemisphere,Colombia
2016,July,Wheat,No.2 CW RS,19.8,TERMINALS,Vancouver,Western Hemisphere,Colombia
2016,July,Wheat,No.2 CW RS,2.8,TERMINALS,Vancouver,Western Hemisphere,Costa Rica
2016,July,Wheat,No.2 CW RS,34.8,TERMINALS,Vancouver,Western Hemisphere,Ecuador
2016,July,Wheat,No.2 CW RS,72.9,TERMINALS,Vancouver,Western Hemisphere,Peru
2016,July,Wheat,No.2 CW RS,117.7,TERMINALS,Prince Rupert,Asia,Bangladesh
2016,July,Wheat,No.2 CW RS,125.1,TERMINALS,Prince Rupert,Asia,Indonesia
2016,July,Wheat,No.2 CW RS,12.7,TERMINALS,Thunder Bay,Western Europe,United Kingdom
2016,July,Wheat,No.2 CW RS,42.1,TERMINALS,Thunder Bay,Western Hemisphere,Mexico
2016,July,Wheat,No.2 CW RS,9.1,TERMINALS,St. Lawrence,Western Europe,Italy
2016,July,Wheat,No.2 CW RS,2,TERMINALS,St. Lawrence,Africa,Burkina Faso
2016,July,Wheat,No.2 CW RS,25,TERMINALS,St. Lawrence,Africa,Cameroon
2016,July,Wheat,No.2 CW RS,49.4,TERMINALS,St. Lawrence,Africa,Ghana
2016,July,Wheat,No.2 CW RS,6,TERMINALS,St. Lawrence,Africa,Ivory Coast
2016,July,Wheat,No.2 CW RS,0.5,TERMINALS,St. Lawrence,Africa,Mali
2016,July,Wheat,No.2 CW RS,89.6,TERMINALS,St. Lawrence,Africa,Nigeria
2016,July,Wheat,No.2 CW RS,36,TERMINALS,St. Lawrence,Western Hemisphere,Brazil
2016,July,Wheat,No.2 CW RS,96,TERMINALS,St. Lawrence,Western Hemisphere,Venezuela
2016,July,Wheat,No.3 CE,2.7,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2016,July,Wheat,OTHER,44,TERMINALS,Vancouver,Asia,Sri Lanka
2016,July,Wheat,OTHER,18.2,TERMINALS,Vancouver,Western Hemisphere,Costa Rica
2016,July,Wheat,OTHER,6.5,TERMINALS,Vancouver,Western Hemisphere,Ecuador
2016,July,Wheat,OTHER,20.5,TERMINALS,Thunder Bay,Western Hemisphere,United States
2016,July,Amber Durum,No.1 CW AD,15.7,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Amber Durum,No.1 CW AD,33,TERMINALS,Vancouver,Africa,Morocco
2016,July,Amber Durum,No.2 CW AD,21,TERMINALS,Vancouver,Western Europe,Belgium
2016,July,Amber Durum,No.2 CW AD,17.9,TERMINALS,Vancouver,Asia,Japan
2016,July,Amber Durum,No.2 CW AD,5.5,TERMINALS,Vancouver,Western Hemisphere,Costa Rica
2016,July,Amber Durum,No.2 CW AD,9.1,TERMINALS,Vancouver,Western Hemisphere,Peru
2016,July,Amber Durum,No.3 CW AD,57.5,TERMINALS,Vancouver,Western Europe,Italy
2016,July,Amber Durum,No.3 CW AD,57.8,TERMINALS,Vancouver,Africa,Algeria
2016,July,Amber Durum,No.3 CW AD,59,TERMINALS,Vancouver,Asia,Turkey
2016,July,Amber Durum,No.3 CW AD,14.1,TERMINALS,Thunder Bay,Western Europe,Italy
2016,July,Amber Durum,No.3 CW AD,22,TERMINALS,Thunder Bay,Western Europe,Italy
2016,July,Amber Durum,No.3 CW AD,0.3,TERMINALS,St. Lawrence,Western Europe,Italy
2016,July,Amber Durum,No.3 CW AD,6,TERMINALS,St. Lawrence,Africa,Nigeria
2016,July,Amber Durum,No.3 CW AD,23,TERMINALS,St. Lawrence,Western Hemisphere,Venezuela
2016,July,Amber Durum,No.4 CW AD,5.2,TERMINALS,Thunder Bay,Western Europe,Italy
2016,July,Oat,No.1 CW,1.4,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2016,July,Oat,No.1 CW,60.5,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Oat,No.2 CW,8.8,TERMINALS,Vancouver,Western Hemisphere,Ecuador
2016,July,Barley,No.1 CW,1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Barley,OTHER,10.5,TERMINALS,Vancouver,Asia,Japan
2016,July,Rye,No.1 CW,5.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Flaxseed,No.1 CW,0.3,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2016,July,Flaxseed,No.1 CW,6.8,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Flaxseed,No.1 CW,21,TERMINALS,Thunder Bay,Western Europe,Belgium
2016,July,Flaxseed,No.1 CW,19.6,TERMINALS,St. Lawrence,Western Europe,Belgium
2016,July,Canola,No.1 CANADA,56.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Canola,No.1 CANADA,186.2,TERMINALS,Vancouver,Asia,China P.R.
2016,July,Canola,No.1 CANADA,124.5,TERMINALS,Vancouver,Asia,China P.R.
2016,July,Canola,No.1 CANADA,162.8,TERMINALS,Vancouver,Asia,Japan
2016,July,Canola,No.1 CANADA,21.1,TERMINALS,Vancouver,Asia,Japan
2016,July,Canola,No.1 CANADA,39.3,TERMINALS,Vancouver,Asia,Pakistan
2016,July,Canola,No.1 CANADA,183.4,TERMINALS,Prince Rupert,Asia,China P.R.
2016,July,Canola,No.1 CANADA,46.2,TERMINALS,Prince Rupert,Western Hemisphere,Mexico
2016,July,Canola,No.1 CANADA,23.4,TERMINALS,Thunder Bay,Western Hemisphere,Mexico
2016,July,Sunflower,No.1 CANADA,0.5,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Screenings,FEED,0.1,TERMINALS,Vancouver,Western Hemisphere,United States
2016,July,Buckwheat,No.1 CANADA,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Soybeans,No.1 CANADA,5.7,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Soybeans,No.2 CANADA,8.4,TERMINALS,Bay & Lakes,Western Europe,Belgium
2016,July,Soybeans,No.2 CANADA,13.8,TERMINALS,St. Lawrence,Western Europe,Belgium
2016,July,Peas,All grades combined,2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Peas,All grades combined,21.3,TERMINALS,Vancouver,Asia,India
2016,July,Corn,No.1 CW,1.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Corn,No.3 CE,18.8,TERMINALS,Bay & Lakes,Western Europe,Italy
2016,July,Corn,No.3 CE,39.4,TERMINALS,Bay & Lakes,Western Europe,Spain
2016,July,Corn,No.3 CE,10.7,TERMINALS,St. Lawrence,Western Europe,Spain
2016,July,Corn,OTHER,21.3,TERMINALS,Bay & Lakes,Western Europe,Spain
2016,July,Corn,OTHER,27.5,TERMINALS,St. Lawrence,Western Europe,Italy
2016,July,Corn,OTHER,10.7,TERMINALS,St. Lawrence,Western Europe,Portugal
2016,July,Corn,OTHER,43.6,TERMINALS,St. Lawrence,Western Europe,Spain
2016,July,Canaryseed,OTHER,0.7,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2016,July,Canaryseed,OTHER,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Mustard Seed,No.1 CANADA,1.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Triticale,No.1 CANADA,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,US Beans,No.1,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Oat Groats,No.1,0.2,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2016,July,Oat Groats,No.1,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Cdn BlyMlt,No.1,2.4,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Beans,All grades combined,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2016,July,Beans,All grades combined,0.7,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Lentil,No.1 CANADA,0,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2016,July,Lentil,No.1 CANADA,0.4,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Chick Peas,No.1 CANADA,0.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Pea Beans,No.1 CANADA,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Faba bean,No.1 CANADA,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,July,Pellets,OTHER,0.4,TERMINALS,Vancouver,Western Hemisphere,United States
2016,August,Wheat,FEED,6.2,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2016,August,Wheat,No.1 CW RS,19.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Wheat,No.1 CW RS,102.4,TERMINALS,Vancouver,Asia,Japan
2016,August,Wheat,No.1 CW RS,8.8,TERMINALS,Vancouver,Asia,South Korea
2016,August,Wheat,No.1 CW RS,66.9,TERMINALS,Prince Rupert,Asia,Japan
2016,August,Wheat,No.1 CW RW,28.9,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2016,August,Wheat,No.2 C PS,9.5,TERMINALS,Vancouver,Western Hemisphere,Colombia
2016,August,Wheat,No.2 CE,95.6,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2016,August,Wheat,No.2 CE,33,TERMINALS,St. Lawrence,Western Hemisphere,Brazil
2016,August,Wheat,No.2 CE,5,TERMINALS,St. Lawrence,Western Hemisphere,Venezuela
2016,August,Wheat,No.2 CW RS,21.6,TERMINALS,Vancouver,Africa,Kenya
2016,August,Wheat,No.2 CW RS,90,TERMINALS,Vancouver,Asia,Bangladesh
2016,August,Wheat,No.2 CW RS,21,TERMINALS,Vancouver,Asia,China P.R.
2016,August,Wheat,No.2 CW RS,60.4,TERMINALS,Vancouver,Asia,Indonesia
2016,August,Wheat,No.2 CW RS,9.8,TERMINALS,Vancouver,Asia,Malaysia
2016,August,Wheat,No.2 CW RS,37.2,TERMINALS,Vancouver,Western Hemisphere,Colombia
2016,August,Wheat,No.2 CW RS,47.5,TERMINALS,Vancouver,Western Hemisphere,Cuba
2016,August,Wheat,No.2 CW RS,30.5,TERMINALS,Vancouver,Western Hemisphere,Ecuador
2016,August,Wheat,No.2 CW RS,26.4,TERMINALS,Vancouver,Western Hemisphere,Mexico
2016,August,Wheat,No.2 CW RS,52.6,TERMINALS,Vancouver,Western Hemisphere,Peru
2016,August,Wheat,No.2 CW RS,57,TERMINALS,Prince Rupert,Asia,Bangladesh
2016,August,Wheat,No.2 CW RS,49.5,TERMINALS,Prince Rupert,Asia,Indonesia
2016,August,Wheat,No.2 CW RS,99.5,TERMINALS,Prince Rupert,Western Hemisphere,Mexico
2016,August,Wheat,No.2 CW RS,17.2,TERMINALS,Thunder Bay,Western Europe,United Kingdom
2016,August,Wheat,No.2 CW RS,18.2,TERMINALS,Thunder Bay,Africa,Ghana
2016,August,Wheat,No.2 CW RS,0.7,TERMINALS,Thunder Bay,Africa,Mali
2016,August,Wheat,No.2 CW RS,2.5,TERMINALS,Thunder Bay,Africa,Senegal
2016,August,Wheat,No.2 CW RS,11.6,TERMINALS,Thunder Bay,Western Hemisphere,Mexico
2016,August,Wheat,No.2 CW RS,8,TERMINALS,St. Lawrence,Africa,Ghana
2016,August,Wheat,No.2 CW RS,38.1,TERMINALS,St. Lawrence,Africa,Mozambique
2016,August,Wheat,No.2 CW RS,83,TERMINALS,St. Lawrence,Africa,Nigeria
2016,August,Wheat,No.2 CW RS,30,TERMINALS,St. Lawrence,Western Hemisphere,Venezuela
2016,August,Wheat,No.3 CE,1.5,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2016,August,Wheat,No.3 CW RS,7.8,TERMINALS,Thunder Bay,Western Hemisphere,Mexico
2016,August,Wheat,OTHER,14.9,TERMINALS,Thunder Bay,Western Europe,United Kingdom
2016,August,Amber Durum,No.1 CW AD,1.9,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Amber Durum,No.1 CW AD,27.5,TERMINALS,St. Lawrence,Africa,Morocco
2016,August,Amber Durum,No.2 CW AD,22.8,TERMINALS,Vancouver,Asia,Japan
2016,August,Amber Durum,No.2 CW AD,2.2,TERMINALS,Vancouver,Western Hemisphere,Colombia
2016,August,Amber Durum,No.2 CW AD,7.2,TERMINALS,Vancouver,Western Hemisphere,Ecuador
2016,August,Amber Durum,No.2 CW AD,15.5,TERMINALS,Vancouver,Western Hemisphere,Peru
2016,August,Amber Durum,No.2 CW AD,12.2,TERMINALS,Thunder Bay,Africa,Algeria
2016,August,Amber Durum,No.2 CW AD,6.5,TERMINALS,St. Lawrence,Africa,Algeria
2016,August,Amber Durum,No.3 CW AD,10.1,TERMINALS,Vancouver,Western Europe,Belgium
2016,August,Amber Durum,No.3 CW AD,11,TERMINALS,Thunder Bay,Africa,Algeria
2016,August,Amber Durum,No.3 CW AD,92,TERMINALS,St. Lawrence,Africa,Algeria
2016,August,Amber Durum,No.3 CW AD,4,TERMINALS,St. Lawrence,Africa,Cameroon
2016,August,Oat,No.1 CW,1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2016,August,Oat,No.1 CW,88.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Oat,No.2 CW,12,TERMINALS,Thunder Bay,Western Hemisphere,United States
2016,August,Oat,No.3 CW,5.4,TERMINALS,Vancouver,Western Hemisphere,Peru
2016,August,Oat,OTHER,8.4,TERMINALS,Vancouver,Asia,United Arab Emirates
2016,August,Barley,No.1 CW,0.9,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Rye,No.1 CW,6.6,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Flaxseed,No.1 CW,0.2,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2016,August,Flaxseed,No.1 CW,0.9,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Flaxseed,No.1 CW,21.5,TERMINALS,Thunder Bay,Western Europe,Belgium
2016,August,Canola,No.1 CANADA,16.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Canola,No.1 CANADA,135.7,TERMINALS,Vancouver,Asia,China P.R.
2016,August,Canola,No.1 CANADA,224.9,TERMINALS,Vancouver,Asia,Japan
2016,August,Canola,No.1 CANADA,63.7,TERMINALS,Vancouver,Asia,United Arab Emirates
2016,August,Canola,No.1 CANADA,25.3,TERMINALS,Vancouver,Western Hemisphere,Mexico
2016,August,Canola,No.1 CANADA,39.9,TERMINALS,Prince Rupert,Western Hemisphere,Mexico
2016,August,Canola,No.1 CANADA,10.3,TERMINALS,Thunder Bay,Western Europe,Germany
2016,August,Canola,No.1 CANADA,22.2,TERMINALS,Thunder Bay,Western Hemisphere,Mexico
2016,August,Sunflower,No.1 CANADA,0.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Screenings,FEED,0.1,TERMINALS,Vancouver,Western Hemisphere,United States
2016,August,Buckwheat,No.1 CANADA,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Soybeans,No.1 CANADA,0.8,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Soybeans,No.2 CANADA,25.4,TERMINALS,St. Lawrence,Western Europe,Belgium
2016,August,Soybeans,No.2 CANADA,33,TERMINALS,St. Lawrence,Western Europe,Netherlands
2016,August,Peas,All grades combined,11.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Peas,All grades combined,45.9,TERMINALS,Vancouver,Asia,Bangladesh
2016,August,Peas,All grades combined,76.3,TERMINALS,Vancouver,Asia,China P.R.
2016,August,Peas,All grades combined,158.5,TERMINALS,Vancouver,Asia,India
2016,August,Corn,OTHER,26.4,TERMINALS,St. Lawrence,Western Europe,Netherlands
2016,August,Corn,OTHER,33,TERMINALS,St. Lawrence,Western Europe,Spain
2016,August,Canaryseed,OTHER,1.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2016,August,Canaryseed,OTHER,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Mustard Seed,No.1 CANADA,1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Triticale,No.1 CANADA,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,US Beans,No.1,0.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Cdn BlyMlt,No.1,5.2,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Beans,All grades combined,1.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Lentil,No.1 CANADA,0.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Chick Peas,No.1 CANADA,0.4,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Pea Beans,No.1 CANADA,0.1,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Faba bean,No.1 CANADA,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Millet,No.1 CANADA,0,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,August,Pellets,OTHER,0.4,TERMINALS,Vancouver,Western Hemisphere,United States
2016,September,Wheat,FEED,0.3,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2016,September,Wheat,No.1 CW RS,21.3,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,September,Wheat,No.1 CW RS,109.9,TERMINALS,Vancouver,Asia,Japan
2016,September,Wheat,No.1 CW RS,7,TERMINALS,Vancouver,Asia,South Korea
2016,September,Wheat,No.2 C PS,19,TERMINALS,Vancouver,Western Hemisphere,Colombia
2016,September,Wheat,No.2 C PS,7.7,TERMINALS,Prince Rupert,Western Hemisphere,Colombia
2016,September,Wheat,No.2 CE,19.2,TERMINALS,Bay & Lakes,Western Hemisphere,Mexico
2016,September,Wheat,No.2 CE,50.7,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2016,September,Wheat,No.2 CE,0.4,TERMINALS,St. Lawrence,Western Hemisphere,Haiti
2016,September,Wheat,No.2 CE,19.8,TERMINALS,St. Lawrence,Western Hemisphere,Mexico
2016,September,Wheat,No.2 CW RS,18.2,TERMINALS,Vancouver,Africa,Kenya
2016,September,Wheat,No.2 CW RS,60.4,TERMINALS,Vancouver,Asia,China P.R.
2016,September,Wheat,No.2 CW RS,59.2,TERMINALS,Vancouver,Asia,Indonesia
2016,September,Wheat,No.2 CW RS,22,TERMINALS,Vancouver,Asia,Oman
2016,September,Wheat,No.2 CW RS,25.3,TERMINALS,Vancouver,Asia,South Korea
2016,September,Wheat,No.2 CW RS,67.8,TERMINALS,Vancouver,Western Hemisphere,Colombia
2016,September,Wheat,No.2 CW RS,25,TERMINALS,Vancouver,Western Hemisphere,Cuba
2016,September,Wheat,No.2 CW RS,49.9,TERMINALS,Vancouver,Western Hemisphere,Mexico
2016,September,Wheat,No.2 CW RS,55,TERMINALS,Vancouver,Western Hemisphere,Peru
2016,September,Wheat,No.2 CW RS,26.9,TERMINALS,Prince Rupert,Western Hemisphere,Chile
2016,September,Wheat,No.2 CW RS,22.5,TERMINALS,Prince Rupert,Western Hemisphere,Colombia
2016,September,Wheat,No.2 CW RS,47.2,TERMINALS,Prince Rupert,Western Hemisphere,Ecuador
2016,September,Wheat,No.2 CW RS,12.8,TERMINALS,Thunder Bay,Western Europe,Belgium
2016,September,Wheat,No.2 CW RS,10,TERMINALS,Thunder Bay,Western Europe,Italy
2016,September,Wheat,No.2 CW RS,21.4,TERMINALS,Thunder Bay,Africa,Ghana
2016,September,Wheat,No.2 CW RS,21.3,TERMINALS,Thunder Bay,Western Hemisphere,Puerto Rico
2016,September,Wheat,No.2 CW RS,9.4,TERMINALS,St. Lawrence,Western Europe,United Kingdom
2016,September,Wheat,No.2 CW RS,10.5,TERMINALS,St. Lawrence,Africa,Mozambique
2016,September,Wheat,No.2 CW RS,37.7,TERMINALS,St. Lawrence,Africa,Nigeria
2016,September,Wheat,No.2 CW RS,20.9,TERMINALS,St. Lawrence,Africa,South Africa
2016,September,Wheat,No.2 CW RS,3,TERMINALS,St. Lawrence,Africa,Zimbabwe
2016,September,Wheat,No.2 CW RS,33,TERMINALS,St. Lawrence,Asia,Singapore
2016,September,Wheat,No.2 CW RS,14.3,TERMINALS,St. Lawrence,Western Hemisphere,Haiti
2016,September,Wheat,No.2 CW RS,27.5,TERMINALS,St. Lawrence,Western Hemisphere,Mexico
2016,September,Wheat,No.2 CW RS,30,TERMINALS,St. Lawrence,Western Hemisphere,Venezuela
2016,September,Wheat,No.2 CW RW,15.1,TERMINALS,Thunder Bay,Western Hemisphere,United States
2016,September,Wheat,No.3 CE,0.7,TERMINALS,Bay & Lakes,Western Hemisphere,United States
2016,September,Wheat,OTHER,15.1,TERMINALS,Prince Rupert,Western Hemisphere,Chile
2016,September,Wheat,OTHER,26.3,TERMINALS,St. Lawrence,Western Europe,United Kingdom
2016,September,Wheat,OTHER,2.5,TERMINALS,St. Lawrence,Western Hemisphere,Haiti
2016,September,Wheat,OTHER,13.2,TERMINALS,St. Lawrence,Western Hemisphere,Mexico
2016,September,Amber Durum,No.1 CW AD,4.7,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,September,Amber Durum,No.1 CW AD,26.3,TERMINALS,Vancouver,Africa,Morocco
2016,September,Amber Durum,No.2 CW AD,6.9,TERMINALS,Vancouver,Asia,Japan
2016,September,Amber Durum,No.3 CW AD,57.8,TERMINALS,Vancouver,Asia,Turkey
2016,September,Amber Durum,No.3 CW AD,30.3,TERMINALS,Prince Rupert,Western Europe,Italy
2016,September,Amber Durum,No.3 CW AD,19.5,TERMINALS,Thunder Bay,Western Europe,Italy
2016,September,Amber Durum,No.3 CW AD,44.9,TERMINALS,St. Lawrence,Africa,Algeria
2016,September,Amber Durum,OTHER,4,TERMINALS,Vancouver,Western Hemisphere,Peru
2016,September,Oat,No.1 CW,1.1,PRIMARY,Prairie Elevators,Western Hemisphere,Mexico
2016,September,Oat,No.1 CW,121.8,PRIMARY,Prairie Elevators,Western Hemisphere,United States
2016,September,Oat,OTHER,6.5,TERMINALS,Prince Rupert,Western Hemisphere,Ecuador
