Commodity_Desc,Commodity_Desc2,Attribute_Desc,Geography_Desc,Unit_Desc,Marketing_Year,Timeperiod_Desc,Amount
"Wheat","All wheat","Ending stocks","United States","Million bushels","2001/02","Q1 Jun-Aug",2155.814
"Wheat","All wheat","Beginning stocks","United States","Million bushels","2001/02","Q2 Sep-Nov",2155.814
"Wheat","All wheat","Production","United States","Million bushels","2001/02","Q2 Sep-Nov",0
"Wheat","All wheat","Imports","United States","Million bushels","2001/02","Q2 Sep-Nov",29.04
"Wheat","All wheat","Total supply","United States","Million bushels","2001/02","Q2 Sep-Nov",2184.854
"Wheat","All wheat","Food use","United States","Million bushels","2001/02","Q2 Sep-Nov",245.088
"Wheat","All wheat","Seed use","United States","Million bushels","2001/02","Q2 Sep-Nov",51.601
"Wheat","All wheat","Feed and residual use","United States","Million bushels","2001/02","Q2 Sep-Nov",-23.073
"Wheat","All wheat","Total domestic use","United States","Million bushels","2001/02","Q2 Sep-Nov",273.616
"Wheat","All wheat","Exports","United States","Million bushels","2001/02","Q2 Sep-Nov",287.783
"Wheat","All wheat","Total disappearance","United States","Million bushels","2001/02","Q2 Sep-Nov",561.399
"Wheat","All wheat","Ending stocks","United States","Million bushels","2001/02","Q2 Sep-Nov",1623.455
"Wheat","All wheat","Beginning stocks","United States","Million bushels","2001/02","Q3 Dec-Feb",1623.455
"Wheat","All wheat","Production","United States","Million bushels","2001/02","Q3 Dec-Feb",0
"Wheat","All wheat","Imports","United States","Million bushels","2001/02","Q3 Dec-Feb",27.55
"Wheat","All wheat","Total supply","United States","Million bushels","2001/02","Q3 Dec-Feb",1651.005
"Wheat","All wheat","Food use","United States","Million bushels","2001/02","Q3 Dec-Feb",221.127
"Wheat","All wheat","Seed use","United States","Million bushels","2001/02","Q3 Dec-Feb",1.995
"Wheat","All wheat","Feed and residual use","United States","Million bushels","2001/02","Q3 Dec-Feb",-6.617
"Wheat","All wheat","Total domestic use","United States","Million bushels","2001/02","Q3 Dec-Feb",216.505
"Wheat","All wheat","Exports","United States","Million bushels","2001/02","Q3 Dec-Feb",224.732
"Wheat","All wheat","Total disappearance","United States","Million bushels","2001/02","Q3 Dec-Feb",441.237
"Wheat","All wheat","Ending stocks","United States","Million bushels","2001/02","Q3 Dec-Feb",1209.768
"Wheat","All wheat","Beginning stocks","United States","Million bushels","2001/02","Q4 Mar-May",1209.768
"Wheat","All wheat","Production","United States","Million bushels","2001/02","Q4 Mar-May",0
"Wheat","All wheat","Imports","United States","Million bushels","2001/02","Q4 Mar-May",25.248
"Wheat","All wheat","Total supply","United States","Million bushels","2001/02","Q4 Mar-May",1235.016
"Wheat","All wheat","Food use","United States","Million bushels","2001/02","Q4 Mar-May",226.362
"Wheat","All wheat","Seed use","United States","Million bushels","2001/02","Q4 Mar-May",26.321
"Wheat","All wheat","Feed and residual use","United States","Million bushels","2001/02","Q4 Mar-May",-26.249
"Wheat","All wheat","Total domestic use","United States","Million bushels","2001/02","Q4 Mar-May",226.434
"Wheat","All wheat","Exports","United States","Million bushels","2001/02","Q4 Mar-May",231.47
"Wheat","All wheat","Total disappearance","United States","Million bushels","2001/02","Q4 Mar-May",457.904
"Wheat","All wheat","Ending stocks","United States","Million bushels","2001/02","Q4 Mar-May",777.112
"Wheat","All wheat","Beginning stocks","United States","Million bushels","2002/03","MY Jun-May",777.112
"Wheat","All wheat","Production","United States","Million bushels","2002/03","MY Jun-May",1605.878
"Wheat","All wheat","Imports","United States","Million bushels","2002/03","MY Jun-May",77.374
"Wheat","All wheat","Total supply","United States","Million bushels","2002/03","MY Jun-May",2460.364
"Wheat","All wheat","Food use","United States","Million bushels","2002/03","MY Jun-May",918.615
"Wheat","All wheat","Seed use","United States","Million bushels","2002/03","MY Jun-May",84.383
"Wheat","All wheat","Feed and residual use","United States","Million bushels","2002/03","MY Jun-May",115.739
"Wheat","All wheat","Total domestic use","United States","Million bushels","2002/03","MY Jun-May",1118.737
"Wheat","All wheat","Exports","United States","Million bushels","2002/03","MY Jun-May",850.211
"Wheat","All wheat","Total disappearance","United States","Million bushels","2002/03","MY Jun-May",1968.948
"Wheat","All wheat","Ending stocks","United States","Million bushels","2002/03","MY Jun-May",491.416
"Wheat","All wheat","Beginning stocks","United States","Million bushels","2002/03","Q1 Jun-Aug",777.112
"Wheat","All wheat","Production","United States","Million bushels","2002/03","Q1 Jun-Aug",1605.878
"Wheat","All wheat","Imports","United States","Million bushels","2002/03","Q1 Jun-Aug",26.657
"Wheat","All wheat","Total supply","United States","Million bushels","2002/03","Q1 Jun-Aug",2409.647
"Wheat","All wheat","Food use","United States","Million bushels","2002/03","Q1 Jun-Aug",233.175
"Wheat","All wheat","Seed use","United States","Million bushels","2002/03","Q1 Jun-Aug",2.728
"Wheat","All wheat","Feed and residual use","United States","Million bushels","2002/03","Q1 Jun-Aug",184.528
"Wheat","All wheat","Total domestic use","United States","Million bushels","2002/03","Q1 Jun-Aug",420.431
"Wheat","All wheat","Exports","United States","Million bushels","2002/03","Q1 Jun-Aug",240.229
"Wheat","All wheat","Total disappearance","United States","Million bushels","2002/03","Q1 Jun-Aug",660.66
"Wheat","All wheat","Ending stocks","United States","Million bushels","2002/03","Q1 Jun-Aug",1748.987
"Wheat","All wheat","Beginning stocks","United States","Million bushels","2002/03","Q2 Sep-Nov",1748.987
"Wheat","All wheat","Production","United States","Million bushels","2002/03","Q2 Sep-Nov",0
"Wheat","All wheat","Imports","United States","Million bushels","2002/03","Q2 Sep-Nov",23.087
"Wheat","All wheat","Total supply","United States","Million bushels","2002/03","Q2 Sep-Nov",1772.074
"Wheat","All wheat","Food use","United States","Million bushels","2002/03","Q2 Sep-Nov",237.754
"Wheat","All wheat","Seed use","United States","Million bushels","2002/03","Q2 Sep-Nov",54.599
"Wheat","All wheat","Feed and residual use","United States","Million bushels","2002/03","Q2 Sep-Nov",-74.678
"Wheat","All wheat","Total domestic use","United States","Million bushels","2002/03","Q2 Sep-Nov",217.675
"Wheat","All wheat","Exports","United States","Million bushels","2002/03","Q2 Sep-Nov",234.53
"Wheat","All wheat","Total disappearance","United States","Million bushels","2002/03","Q2 Sep-Nov",452.205
"Wheat","All wheat","Ending stocks","United States","Million bushels","2002/03","Q2 Sep-Nov",1319.869
"Wheat","All wheat","Beginning stocks","United States","Million bushels","2002/03","Q3 Dec-Feb",1319.869
"Wheat","All wheat","Production","United States","Million bushels","2002/03","Q3 Dec-Feb",0
"Wheat","All wheat","Imports","United States","Million bushels","2002/03","Q3 Dec-Feb",12.688
"Wheat","All wheat","Total supply","United States","Million bushels","2002/03","Q3 Dec-Feb",1332.557
"Wheat","All wheat","Food use","United States","Million bushels","2002/03","Q3 Dec-Feb",218.885
"Wheat","All wheat","Seed use","United States","Million bushels","2002/03","Q3 Dec-Feb",3.128
"Wheat","All wheat","Feed and residual use","United States","Million bushels","2002/03","Q3 Dec-Feb",14.116
"Wheat","All wheat","Total domestic use","United States","Million bushels","2002/03","Q3 Dec-Feb",236.129
"Wheat","All wheat","Exports","United States","Million bushels","2002/03","Q3 Dec-Feb",189.795
"Wheat","All wheat","Total disappearance","United States","Million bushels","2002/03","Q3 Dec-Feb",425.924
"Wheat","All wheat","Ending stocks","United States","Million bushels","2002/03","Q3 Dec-Feb",906.633
"Wheat","All wheat","Beginning stocks","United States","Million bushels","2002/03","Q4 Mar-May",906.633
"Wheat","All wheat","Production","United States","Million bushels","2002/03","Q4 Mar-May",0
"Wheat","All wheat","Imports","United States","Million bushels","2002/03","Q4 Mar-May",14.942
"Wheat","All wheat","Total supply","United States","Million bushels","2002/03","Q4 Mar-May",921.575
"Wheat","All wheat","Food use","United States","Million bushels","2002/03","Q4 Mar-May",228.801
"Wheat","All wheat","Seed use","United States","Million bushels","2002/03","Q4 Mar-May",23.928
"Wheat","All wheat","Feed and residual use","United States","Million bushels","2002/03","Q4 Mar-May",-8.227
"Wheat","All wheat","Total domestic use","United States","Million bushels","2002/03","Q4 Mar-May",244.502
"Wheat","All wheat","Exports","United States","Million bushels","2002/03","Q4 Mar-May",185.657
"Wheat","All wheat","Total disappearance","United States","Million bushels","2002/03","Q4 Mar-May",430.159
"Wheat","All wheat","Ending stocks","United States","Million bushels","2002/03","Q4 Mar-May",491.416
"Wheat","All wheat","Beginning stocks","United States","Million bushels","2003/04","MY Jun-May",491.416
"Wheat","All wheat","Production","United States","Million bushels","2003/04","MY Jun-May",2344.415
"Wheat","All wheat","Imports","United States","Million bushels","2003/04","MY Jun-May",63.027
"Wheat","All wheat","Total supply","United States","Million bushels","2003/04","MY Jun-May",2898.858
"Wheat","All wheat","Food use","United States","Million bushels","2003/04","MY Jun-May",911.93
"Wheat","All wheat","Seed use","United States","Million bushels","2003/04","MY Jun-May",79.65
"Wheat","All wheat","Feed and residual use","United States","Million bushels","2003/04","MY Jun-May",202.515
"Wheat","All wheat","Total domestic use","United States","Million bushels","2003/04","MY Jun-May",1194.095
"Wheat","All wheat","Exports","United States","Million bushels","2003/04","MY Jun-May",1158.324
"Wheat","All wheat","Total disappearance","United States","Million bushels","2003/04","MY Jun-May",2352.419
"Wheat","All wheat","Ending stocks","United States","Million bushels","2003/04","MY Jun-May",546.439
"Wheat","All wheat","Beginning stocks","United States","Million bushels","2003/04","Q1 Jun-Aug",491.416
"Wheat","All wheat","Production","United States","Million bushels","2003/04","Q1 Jun-Aug",2344.415
"Wheat","All wheat","Imports","United States","Million bushels","2003/04","Q1 Jun-Aug",15.704
"Wheat","All wheat","Total supply","United States","Million bushels","2003/04","Q1 Jun-Aug",2851.535
"Wheat","All wheat","Food use","United States","Million bushels","2003/04","Q1 Jun-Aug",230.523
"Wheat","All wheat","Seed use","United States","Million bushels","2003/04","Q1 Jun-Aug",2.135
"Wheat","All wheat","Feed and residual use","United States","Million bushels","2003/04","Q1 Jun-Aug",314.961
"Wheat","All wheat","Total domestic use","United States","Million bushels","2003/04","Q1 Jun-Aug",547.619
"Wheat","All wheat","Exports","United States","Million bushels","2003/04","Q1 Jun-Aug",264.944
"Wheat","All wheat","Total disappearance","United States","Million bushels","2003/04","Q1 Jun-Aug",812.563
"Wheat","All wheat","Ending stocks","United States","Million bushels","2003/04","Q1 Jun-Aug",2038.972
"Wheat","All wheat","Beginning stocks","United States","Million bushels","2003/04","Q2 Sep-Nov",2038.972
"Wheat","All wheat","Production","United States","Million bushels","2003/04","Q2 Sep-Nov",0
"Wheat","All wheat","Imports","United States","Million bushels","2003/04","Q2 Sep-Nov",17.75
"Wheat","All wheat","Total supply","United States","Million bushels","2003/04","Q2 Sep-Nov",2056.722
"Wheat","All wheat","Food use","United States","Million bushels","2003/04","Q2 Sep-Nov",239.587
"Wheat","All wheat","Seed use","United States","Million bushels","2003/04","Q2 Sep-Nov",53.33
"Wheat","All wheat","Feed and residual use","United States","Million bushels","2003/04","Q2 Sep-Nov",-61.928
"Wheat","All wheat","Total domestic use","United States","Million bushels","2003/04","Q2 Sep-Nov",230.989
"Wheat","All wheat","Exports","United States","Million bushels","2003/04","Q2 Sep-Nov",305.449
"Wheat","All wheat","Total disappearance","United States","Million bushels","2003/04","Q2 Sep-Nov",536.438
"Wheat","All wheat","Ending stocks","United States","Million bushels","2003/04","Q2 Sep-Nov",1520.284
"Wheat","All wheat","Beginning stocks","United States","Million bushels","2003/04","Q3 Dec-Feb",1520.284
"Wheat","All wheat","Production","United States","Million bushels","2003/04","Q3 Dec-Feb",0
"Wheat","All wheat","Imports","United States","Million bushels","2003/04","Q3 Dec-Feb",12.906
"Wheat","All wheat","Total supply","United States","Million bushels","2003/04","Q3 Dec-Feb",1533.19
"Wheat","All wheat","Food use","United States","Million bushels","2003/04","Q3 Dec-Feb",215.882
"Wheat","All wheat","Seed use","United States","Million bushels","2003/04","Q3 Dec-Feb",2.15
"Wheat","All wheat","Feed and residual use","United States","Million bushels","2003/04","Q3 Dec-Feb",3.102
"Wheat","All wheat","Total domestic use","United States","Million bushels","2003/04","Q3 Dec-Feb",221.134
"Wheat","All wheat","Exports","United States","Million bushels","2003/04","Q3 Dec-Feb",291.439
"Wheat","All wheat","Total disappearance","United States","Million bushels","2003/04","Q3 Dec-Feb",512.573
"Wheat","All wheat","Ending stocks","United States","Million bushels","2003/04","Q3 Dec-Feb",1020.617
"Wheat","All wheat","Beginning stocks","United States","Million bushels","2003/04","Q4 Mar-May",1020.617
"Wheat","All wheat","Production","United States","Million bushels","2003/04","Q4 Mar-May",0
"Wheat","All wheat","Imports","United States","Million bushels","2003/04","Q4 Mar-May",16.667
"Wheat","All wheat","Total supply","United States","Million bushels","2003/04","Q4 Mar-May",1037.284
"Wheat","All wheat","Food use","United States","Million bushels","2003/04","Q4 Mar-May",225.938
"Wheat","All wheat","Seed use","United States","Million bushels","2003/04","Q4 Mar-May",22.035
"Wheat","All wheat","Feed and residual use","United States","Million bushels","2003/04","Q4 Mar-May",-53.62
"Wheat","All wheat","Total domestic use","United States","Million bushels","2003/04","Q4 Mar-May",194.353
"Wheat","All wheat","Exports","United States","Million bushels","2003/04","Q4 Mar-May",296.492
"Wheat","All wheat","Total disappearance","United States","Million bushels","2003/04","Q4 Mar-May",490.845
"Wheat","All wheat","Ending stocks","United States","Million bushels","2003/04","Q4 Mar-May",546.439
